participant.code,participant.label,player.isIE,player.paid,player.treatment,player.explosion,player.pumps,player.pastille,player.pastille_value,player.pastille_color,player.limite,player.limite_value,player.autoevaluation,player.can_mise_excessive,player.can_mise_excitation,player.can_mise_rejouee,player.can_mise_vente,player.can_jeu_probleme,player.can_jeu_sante,player.can_jeu_critique,player.can_jeu_finances,player.can_jeu_culpabilite,player.can_indice_value,player.can_indice_categorie,player.tentation,player.tentation_limite,player.tentation_tirage,player.tentation_appliquee,player.avis_video,player.payoff,subsession.round_number,subsession.subsession_type,session.code,session.label
9msmx2ng,12263.0,False,1,0,9,18.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
1qy1be0s,12336.0,False,1,4,31,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,1,1,zdejpa9u,rmo2
t6keqcy4,12352.0,False,0,0,26,38.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
5ba3w4et,12408.0,False,0,4,64,4.0,,,,,,,,,,,,,,,,,,,,,0,,0.6,1,1,zdejpa9u,rmo2
5bgx5f50,12421.0,False,0,0,46,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,1,1,zdejpa9u,rmo2
f9qd591m,12419.0,False,0,4,8,10.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
ygw98fvt,12495.0,False,0,0,4,7.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
jiviijvr,12557.0,False,0,0,14,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,1,1,zdejpa9u,rmo2
rr8b7cck,12584.0,False,0,4,22,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,1,1,zdejpa9u,rmo2
bhq2rg2s,12955.0,False,1,0,37,46.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
xpjyy29l,13099.0,False,1,4,6,41.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
zgf4crqn,13121.0,False,0,0,41,24.0,,,,,,,,,,,,,,,,,,,,,0,,3.6,1,1,zdejpa9u,rmo2
g9rvlfr4,13137.0,False,0,4,4,30.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
i7daerbk,13152.0,False,1,4,36,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,1,1,zdejpa9u,rmo2
o9mc667p,13289.0,False,0,0,50,1.0,,,,,,,,,,,,,,,,,,,,,0,,0.15,1,1,zdejpa9u,rmo2
r0nnqbl3,13326.0,False,0,4,52,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,1,1,zdejpa9u,rmo2
dva2vlt6,13348.0,False,0,0,52,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,1,1,zdejpa9u,rmo2
7tlgf0kh,13444.0,False,0,4,31,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,1,1,zdejpa9u,rmo2
oz6gry03,13500.0,False,1,0,57,60.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
c41dpb4b,13524.0,False,0,4,64,39.0,,,,,,,,,,,,,,,,,,,,,0,,5.85,1,1,zdejpa9u,rmo2
62f2zas3,13589.0,False,0,0,47,32.0,,,,,,,,,,,,,,,,,,,,,0,,4.8,1,1,zdejpa9u,rmo2
jjqb28sf,13630.0,False,0,4,28,59.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
iph6josj,13784.0,False,0,4,42,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,1,1,zdejpa9u,rmo2
zp5ufsey,13906.0,False,0,4,30,9.0,,,,,,,,,,,,,,,,,,,,,0,,1.35,1,1,zdejpa9u,rmo2
7ws8stpr,13967.0,False,0,0,19,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,1,1,zdejpa9u,rmo2
jhrmbri5,14002.0,False,0,4,64,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,1,1,zdejpa9u,rmo2
u57qfx5x,14081.0,False,0,4,6,12.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
tivo5apu,14097.0,False,0,0,61,45.0,,,,,,,,,,,,,,,,,,,,,0,,6.75,1,1,zdejpa9u,rmo2
8npjtwh3,14153.0,False,0,4,29,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,1,1,zdejpa9u,rmo2
1krriv5o,14050.0,False,0,0,38,24.0,,,,,,,,,,,,,,,,,,,,,0,,3.6,1,1,zdejpa9u,rmo2
j4vdp3yu,14208.0,True,0,0,16,55.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
63o0ztnl,14240.0,False,0,4,45,50.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
94clzdpl,14318.0,False,0,0,46,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,1,1,zdejpa9u,rmo2
jm8t3ds7,14349.0,False,1,4,20,54.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
o0zho9rm,14559.0,False,0,0,42,17.0,,,,,,,,,,,,,,,,,,,,,0,,2.55,1,1,zdejpa9u,rmo2
d2pueior,14577.0,False,1,4,34,51.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
lz68h3x7,14599.0,False,0,0,20,50.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
d8dinuf2,14590.0,False,0,4,18,37.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
xc3b97u0,14552.0,False,0,0,34,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,1,1,zdejpa9u,rmo2
k463pb7c,14767.0,False,0,0,53,40.0,,,,,,,,,,,,,,,,,,,,,0,,6.0,1,1,zdejpa9u,rmo2
v1fnqej0,14836.0,False,0,4,20,50.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
34vweq61,14948.0,False,0,4,32,64.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
mn36a6bo,15045.0,False,0,0,60,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,1,1,zdejpa9u,rmo2
z3uohclf,15088.0,False,0,4,57,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,1,1,zdejpa9u,rmo2
4ffv8o8n,15119.0,False,0,0,46,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,1,1,zdejpa9u,rmo2
cnvieq51,15248.0,False,0,0,25,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,1,1,zdejpa9u,rmo2
q4mt8e81,15273.0,False,1,4,38,4.0,,,,,,,,,,,,,,,,,,,,,0,,0.6,1,1,zdejpa9u,rmo2
ta89unfr,15343.0,False,0,0,9,55.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
06ngajcs,15438.0,False,0,4,57,23.0,,,,,,,,,,,,,,,,,,,,,0,,3.45,1,1,zdejpa9u,rmo2
ydlelgtw,15541.0,False,0,4,22,13.0,,,,,,,,,,,,,,,,,,,,,0,,1.95,1,1,zdejpa9u,rmo2
5yhzvcaq,15652.0,False,0,4,40,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,1,1,zdejpa9u,rmo2
3n7mv5gm,15693.0,False,0,0,53,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,1,1,zdejpa9u,rmo2
b20zsx69,15782.0,False,0,4,11,22.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
ri0bpb92,15846.0,False,0,0,14,40.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
8zqosl46,15863.0,False,0,4,4,15.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
1ipi3gyq,15957.0,False,0,4,5,29.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
had1qjs6,16016.0,False,0,0,50,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,1,1,zdejpa9u,rmo2
jc9lxob6,16051.0,False,0,4,11,32.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
u204oj4n,16144.0,False,0,4,29,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,1,1,zdejpa9u,rmo2
9b9qlndk,16170.0,False,0,0,1,33.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
le91gzal,16239.0,False,0,4,6,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,1,1,zdejpa9u,rmo2
n9yqfqj5,16292.0,False,0,0,2,12.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
fujsh9gp,16459.0,False,0,4,54,50.0,,,,,,,,,,,,,,,,,,,,,0,,7.5,1,1,zdejpa9u,rmo2
mc5w28id,16485.0,True,0,0,4,32.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
3c48rbgn,16487.0,False,0,0,53,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,1,1,zdejpa9u,rmo2
rvtifzha,16518.0,False,0,4,17,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,1,1,zdejpa9u,rmo2
u3wxd3c8,16574.0,False,0,0,64,34.0,,,,,,,,,,,,,,,,,,,,,0,,5.1,1,1,zdejpa9u,rmo2
rebjrjsl,16647.0,True,0,0,10,22.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
kygwvjnc,16683.0,False,0,0,1,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
23eqo3gr,16693.0,False,0,4,25,11.0,,,,,,,,,,,,,,,,,,,,,0,,1.65,1,1,zdejpa9u,rmo2
7gdk2nug,16771.0,False,0,0,15,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,1,1,zdejpa9u,rmo2
fhktt405,16780.0,False,0,4,3,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
wwicoj1r,16842.0,False,0,0,38,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,1,1,zdejpa9u,rmo2
6a2bu123,16870.0,False,0,4,60,40.0,,,,,,,,,,,,,,,,,,,,,0,,6.0,1,1,zdejpa9u,rmo2
czld3v34,16904.0,False,1,0,46,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,1,1,zdejpa9u,rmo2
e91ffsrc,16946.0,False,0,4,30,1.0,,,,,,,,,,,,,,,,,,,,,0,,0.15,1,1,zdejpa9u,rmo2
p0t35i9l,17023.0,False,0,4,46,29.0,,,,,,,,,,,,,,,,,,,,,0,,4.35,1,1,zdejpa9u,rmo2
gh1clrxo,17048.0,False,0,0,18,60.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
frt12spx,17102.0,False,0,4,32,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,1,1,zdejpa9u,rmo2
ustews8u,17203.0,False,0,4,15,14.0,,,,,,,,,,,,,,,,,,,,,0,,2.1,1,1,zdejpa9u,rmo2
63iul7f3,17236.0,False,0,0,21,21.0,,,,,,,,,,,,,,,,,,,,,0,,3.15,1,1,zdejpa9u,rmo2
tj57z1m8,17277.0,False,0,4,25,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,1,1,zdejpa9u,rmo2
tktiapxa,17355.0,False,0,0,15,27.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
jr23yyxi,17420.0,False,1,4,11,9.0,,,,,,,,,,,,,,,,,,,,,0,,1.35,1,1,zdejpa9u,rmo2
fttgqagc,17468.0,False,1,0,20,21.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
27yef91c,17598.0,False,1,4,55,24.0,,,,,,,,,,,,,,,,,,,,,0,,3.6,1,1,zdejpa9u,rmo2
3frulle3,17638.0,False,0,4,62,32.0,,,,,,,,,,,,,,,,,,,,,0,,4.8,1,1,zdejpa9u,rmo2
9psl7xa9,17740.0,False,0,0,18,36.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
57760uh2,17790.0,True,0,0,8,64.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
2ti0j5ai,17832.0,False,0,0,40,1.0,,,,,,,,,,,,,,,,,,,,,0,,0.15,1,1,zdejpa9u,rmo2
qkeoen0k,17895.0,False,1,4,31,43.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
q0yq8l5n,17929.0,False,0,0,58,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,1,1,zdejpa9u,rmo2
ovzavh83,18026.0,False,0,0,32,32.0,,,,,,,,,,,,,,,,,,,,,0,,4.8,1,1,zdejpa9u,rmo2
lio0hau1,18087.0,False,0,4,2,15.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
a2p06wjx,18204.0,False,0,4,13,23.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
ywrgaz5q,18280.0,False,0,0,26,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,1,1,zdejpa9u,rmo2
yp6x154w,18257.0,False,1,4,1,30.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
oz2y3ub3,18412.0,False,0,4,52,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,1,1,zdejpa9u,rmo2
xs05cp9x,18448.0,False,0,0,3,12.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
f7r4hh68,18569.0,False,0,0,59,59.0,,,,,,,,,,,,,,,,,,,,,0,,8.85,1,1,zdejpa9u,rmo2
iy5smzo8,18599.0,False,0,4,6,28.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
ayn4fi18,18679.0,False,0,0,10,36.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
any85lpm,18748.0,False,0,4,56,9.0,,,,,,,,,,,,,,,,,,,,,0,,1.35,1,1,zdejpa9u,rmo2
s01l2ahx,18840.0,False,0,0,63,33.0,,,,,,,,,,,,,,,,,,,,,0,,4.95,1,1,zdejpa9u,rmo2
6vbm2rj8,18873.0,False,0,4,53,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,1,1,zdejpa9u,rmo2
176sh0dy,18886.0,False,0,0,25,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,1,1,zdejpa9u,rmo2
797hweg2,18958.0,False,0,4,54,45.0,,,,,,,,,,,,,,,,,,,,,0,,6.75,1,1,zdejpa9u,rmo2
54zydt3z,19168.0,False,1,0,40,36.0,,,,,,,,,,,,,,,,,,,,,0,,5.4,1,1,zdejpa9u,rmo2
3vd77an3,19171.0,True,0,0,18,49.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
jv83zzuw,19220.0,False,0,4,28,29.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
8junxyic,19253.0,False,0,0,57,32.0,,,,,,,,,,,,,,,,,,,,,0,,4.8,1,1,zdejpa9u,rmo2
14izkrmy,19341.0,False,0,0,44,32.0,,,,,,,,,,,,,,,,,,,,,0,,4.8,1,1,zdejpa9u,rmo2
4lusrko8,19369.0,False,0,4,40,49.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
kse0rnmt,19414.0,False,0,0,15,32.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
juvwb7cf,19472.0,False,0,4,59,26.0,,,,,,,,,,,,,,,,,,,,,0,,3.9,1,1,zdejpa9u,rmo2
settm53h,19550.0,False,0,0,11,26.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
z5djd721,19567.0,False,0,4,57,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,1,1,zdejpa9u,rmo2
ohzzimc3,19587.0,False,0,0,42,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,1,1,zdejpa9u,rmo2
lytjz65v,19626.0,False,0,4,26,14.0,,,,,,,,,,,,,,,,,,,,,0,,2.1,1,1,zdejpa9u,rmo2
hrm12j0v,19675.0,False,0,0,22,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,1,1,zdejpa9u,rmo2
rmkq3df2,19736.0,False,0,0,59,51.0,,,,,,,,,,,,,,,,,,,,,0,,7.65,1,1,zdejpa9u,rmo2
uoyqmsaa,19838.0,False,0,0,6,17.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
hbl4pten,19852.0,True,1,0,42,45.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
9lwe2f6d,19878.0,False,0,4,27,50.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
hzg7x8ea,19932.0,False,0,0,42,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,1,1,zdejpa9u,rmo2
13tn0rl4,19954.0,False,0,4,2,15.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,1,1,zdejpa9u,rmo2
t18ph6jq,19972.0,False,1,0,61,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,1,1,zdejpa9u,rmo2
651xrc9m,19998.0,False,0,4,58,45.0,,,,,,,,,,,,,,,,,,,,,0,,6.75,1,1,zdejpa9u,rmo2
i7sa8n48,10029.0,,0,4,7,30.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,zdejpa9u,rmo2
v6xywcii,10100.0,,0,4,5,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,2,1,zdejpa9u,rmo2
glfydrdw,10178.0,,0,4,35,21.0,,,,,,,,,,,,,,,,,,,,,0,,3.15,2,1,zdejpa9u,rmo2
esdb2frx,10197.0,,0,0,40,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,2,1,zdejpa9u,rmo2
zoc1retz,10253.0,,0,4,40,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,2,1,zdejpa9u,rmo2
gkhnkeal,10267.0,,0,0,31,50.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,zdejpa9u,rmo2
pdzd83s4,10286.0,,0,4,16,36.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,zdejpa9u,rmo2
4hk64kk7,10427.0,,0,0,20,43.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,zdejpa9u,rmo2
0nln86td,10481.0,,1,4,28,23.0,,,,,,,,,,,,,,,,,,,,,0,,3.45,2,1,zdejpa9u,rmo2
ta5x7nxs,10536.0,,0,0,12,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,2,1,zdejpa9u,rmo2
0z0zpsnk,10554.0,,0,4,4,51.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,zdejpa9u,rmo2
ulqntu14,10584.0,,0,0,11,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,2,1,zdejpa9u,rmo2
vui5pgqw,10617.0,,0,4,43,35.0,,,,,,,,,,,,,,,,,,,,,0,,5.25,2,1,zdejpa9u,rmo2
mq3jhhwi,10622.0,,0,0,48,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,2,1,zdejpa9u,rmo2
1n4cpss0,10671.0,,0,4,2,7.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,zdejpa9u,rmo2
ytrpp8fp,10708.0,,0,0,23,22.0,,,,,,,,,,,,,,,,,,,,,0,,3.3,2,1,zdejpa9u,rmo2
2yyzsj37,10764.0,,0,4,20,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,2,1,zdejpa9u,rmo2
qoiy3z8g,10825.0,,1,0,16,28.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,zdejpa9u,rmo2
t90xz1vn,10858.0,,0,4,29,42.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,zdejpa9u,rmo2
2331yn4n,10882.0,,0,0,63,23.0,,,,,,,,,,,,,,,,,,,,,0,,3.45,2,1,zdejpa9u,rmo2
8c0tmp6l,10963.0,,0,0,57,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,2,1,zdejpa9u,rmo2
sxmnc5gt,10993.0,,0,4,16,50.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,zdejpa9u,rmo2
gr9wrgss,11023.0,,0,0,43,27.0,,,,,,,,,,,,,,,,,,,,,0,,4.05,2,1,zdejpa9u,rmo2
u29sgjmk,11094.0,,0,0,50,34.0,,,,,,,,,,,,,,,,,,,,,0,,5.1,2,1,zdejpa9u,rmo2
l20wqeqd,11134.0,,0,4,18,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,2,1,zdejpa9u,rmo2
xrpry3no,11214.0,,0,0,48,13.0,,,,,,,,,,,,,,,,,,,,,0,,1.95,2,1,zdejpa9u,rmo2
s2mwqucd,11254.0,,0,4,64,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,2,1,zdejpa9u,rmo2
t1hvmgxw,11278.0,,0,0,57,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,2,1,zdejpa9u,rmo2
8pyqrr9p,11334.0,,0,4,16,42.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,zdejpa9u,rmo2
