participant.code,participant.label,player.treatment,player.explosion,player.pumps,player.tentation,player.tentation_limite,player.tentation_tirage,player.tentation_appliquee,player.payoff,subsession.round_number,subsession.subsession_type,session.code,session.label,CSP,can,type,gender,age
bc12ytc7,6819.0,4,28,26,1,48,NA,0,3.9,10,0,o4z5lkvb,rfa1,2,0,1,1,50
uevamach,6823.0,0,29,20,NA,NA,NA,0,3,10,0,o4z5lkvb,rfa1,1,0,1,1,44
7vsavycm,6828.0,4,7,1,1,30,NA,1,0.15,10,0,o4z5lkvb,rfa1,1,0,1,1,45
grr95gqu,6834.0,0,12,32,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,2,1,2,39
wxaca924,6846.0,4,23,35,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,44
nxf3gthz,6849.0,0,1,40,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,2,27
ip8a7ds4,6854.0,0,11,32,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,1,33
mwl0t597,6864.0,4,7,25,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,39
av1zkkwf,6872.0,0,5,32,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,3,0,1,2,63
c8eoiurm,6876.0,4,7,40,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,3,0,1,2,64
c3b1w2re,6893.0,4,17,3,0,NA,NA,0,0.45,10,0,o4z5lkvb,rfa1,3,0,1,1,67
r82ddl1x,6891.0,0,25,44,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,43
z7chk538,6910.0,4,4,12,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,3,0,1,1,68
84wtdijb,6922.0,0,11,35,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,2,50
ifp6pqpi,6924.0,4,29,20,0,NA,NA,0,3,10,0,o4z5lkvb,rfa1,2,0,1,2,42
hwaw1n7t,6927.0,0,62,22,NA,NA,NA,0,3.3,10,0,o4z5lkvb,rfa1,2,2,1,1,29
wqn8a399,6934.0,4,17,40,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,3,0,1,1,57
thzlxpbs,6940.0,0,8,3,NA,NA,NA,0,0.45,10,0,o4z5lkvb,rfa1,2,1,1,1,48
1y9z9c5c,6942.0,4,63,20,1,24,NA,1,3,10,0,o4z5lkvb,rfa1,3,0,1,2,65
7mf7y5fb,6951.0,4,34,34,0,NA,NA,0,5.1,10,0,o4z5lkvb,rfa1,5,2,1,2,42
22enpf2e,6961.0,0,26,38,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,3,0,1,1,57
ex1ozdfo,6969.0,4,19,4,0,NA,NA,0,0.6,10,0,o4z5lkvb,rfa1,3,0,1,1,65
fuvsx401,6973.0,0,41,20,NA,NA,NA,0,3,10,0,o4z5lkvb,rfa1,5,0,1,2,19
97q3goea,6981.0,4,44,7,0,NA,NA,0,1.05,10,0,o4z5lkvb,rfa1,2,0,1,2,45
cukgjnu8,6991.0,0,15,7,NA,NA,NA,0,1.05,10,0,o4z5lkvb,rfa1,2,0,1,1,22
uyhyida2,6992.0,4,29,13,0,NA,NA,0,1.95,10,0,o4z5lkvb,rfa1,2,0,1,1,32
cwgp6ev8,6995.0,0,21,5,NA,NA,NA,0,0.75,10,0,o4z5lkvb,rfa1,2,0,1,2,64
d4knb9ze,7003.0,4,57,39,0,NA,NA,0,5.85,10,0,o4z5lkvb,rfa1,2,0,1,1,42
hpmzrno5,7024.0,4,23,64,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,5,0,1,2,29
b8tqkmho,7027.0,0,18,60,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,1,52
t4u6nnzu,7040.0,0,50,10,NA,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,1,0,1,2,40
pl64qugp,7035.0,4,7,28,1,47,NA,1,0,10,0,o4z5lkvb,rfa1,1,2,1,1,28
0wmfklhp,7051.0,0,11,20,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,50
yltby2mk,7060.0,4,52,23,0,NA,NA,0,3.45,10,0,o4z5lkvb,rfa1,5,0,1,1,28
65cocuow,7080.0,0,43,8,NA,NA,NA,0,1.2,10,0,o4z5lkvb,rfa1,3,2,1,1,67
cvfoimag,7090.0,4,13,25,1,25,NA,1,0,10,0,o4z5lkvb,rfa1,1,0,1,1,41
er3r2tkt,7095.0,0,35,31,NA,NA,NA,0,4.65,10,0,o4z5lkvb,rfa1,3,0,1,1,73
r3n38epz,7113.0,0,8,30,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,32
zkmbki0z,7122.0,0,53,42,NA,NA,NA,0,6.3,10,0,o4z5lkvb,rfa1,5,1,1,1,38
1vkpw4o3,7134.0,0,34,64,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,37
r97wd7wh,7141.0,4,55,12,1,35,NA,0,1.8,10,0,o4z5lkvb,rfa1,1,0,1,2,40
9t32tyv0,7149.0,0,27,45,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,1,1,1,55
txaoewrk,7160.0,0,32,10,NA,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,2,0,1,1,36
i8dctljk,7170.0,0,60,10,NA,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,5,2,1,2,48
t6my0kfa,7184.0,4,12,10,0,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,1,0,1,1,47
jcq6p19p,7191.0,0,51,10,NA,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,5,1,1,2,48
euorhpdn,7202.0,0,11,26,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,2,32
onfk2wuf,7213.0,0,11,16,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,4,1,1,2,33
sxj0rgrm,7222.0,4,61,18,1,15,NA,0,2.7,10,0,o4z5lkvb,rfa1,2,0,1,2,34
3gdwpu85,7231.0,0,23,35,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,2,34
lyf0lkqg,7253.0,0,18,30,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,1,1,2,43
eekhsmhs,7255.0,4,47,51,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,3,1,1,1,70
0ypnh1wn,7247.0,0,47,24,NA,NA,NA,0,3.6,10,0,o4z5lkvb,rfa1,2,1,1,2,23
9alfviyl,7266.0,4,63,10,1,10,NA,1,1.5,10,0,o4z5lkvb,rfa1,2,0,1,1,43
o8v2qsne,7278.0,4,11,12,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,2,54
udep2ln6,7292.0,0,22,45,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,2,1,2,30
gvbt0tn7,7307.0,4,3,5,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,3,0,1,1,59
qd8bahjw,7310.0,0,13,16,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,43
x3ywg2iu,7324.0,4,59,45,1,40,NA,0,6.75,10,0,o4z5lkvb,rfa1,2,0,1,1,31
3gfzzdqb,7328.0,0,23,29,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,4,2,1,2,20
goxaldx3,7337.0,4,4,22,1,40,NA,0,0,10,0,o4z5lkvb,rfa1,2,1,1,1,25
vx5fmdhw,7347.0,0,63,12,NA,NA,NA,0,1.8,10,0,o4z5lkvb,rfa1,2,0,1,2,52
myypcg1m,7356.0,0,46,35,NA,NA,NA,0,5.25,10,0,o4z5lkvb,rfa1,1,0,1,1,61
f8j44qyr,7371.0,4,6,40,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,28
ckrly0tp,7375.0,0,38,32,NA,NA,NA,0,4.8,10,0,o4z5lkvb,rfa1,2,1,1,1,33
cker3pmc,7412.0,4,4,10,1,10,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,61
cnpukm1n,7424.0,4,14,20,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,2,38
h1di3jm2,7440.0,0,61,10,NA,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,1,0,1,2,30
cp3owno6,7446.0,4,18,18,1,38,NA,1,2.7,10,0,o4z5lkvb,rfa1,1,0,1,1,64
r6lejmsd,7456.0,0,39,28,NA,NA,NA,0,4.2,10,0,o4z5lkvb,rfa1,2,1,1,2,22
3bnhtlr2,7461.0,4,39,18,0,NA,NA,0,2.7,10,0,o4z5lkvb,rfa1,4,2,1,1,21
651beef0,7478.0,4,56,8,1,13,NA,1,1.2,10,0,o4z5lkvb,rfa1,5,0,1,2,48
43dyoejy,7482.0,0,24,20,NA,NA,NA,0,3,10,0,o4z5lkvb,rfa1,3,0,1,1,62
yzkxf3qe,7491.0,4,22,40,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,50
97jw9ij0,7500.0,0,56,20,NA,NA,NA,0,3,10,0,o4z5lkvb,rfa1,3,0,1,1,62
83t8ghoe,7506.0,4,5,21,1,50,NA,0,0,10,0,o4z5lkvb,rfa1,3,0,1,2,61
aej25kqz,7517.0,0,21,35,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,2,43
dgb0yr50,7523.0,4,62,10,0,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,2,1,1,2,38
smh0jhzz,7540.0,4,32,25,1,36,NA,1,3.75,10,0,o4z5lkvb,rfa1,4,2,1,1,19
prxm52oi,7545.0,0,29,20,NA,NA,NA,0,3,10,0,o4z5lkvb,rfa1,2,2,1,1,39
5pwdoaik,7550.0,4,2,11,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,1,43
0pnktvgh,7557.0,0,45,8,NA,NA,NA,0,1.2,10,0,o4z5lkvb,rfa1,2,2,1,2,32
93p9injp,7562.0,4,11,45,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,1,30
ghe9cc0r,7566.0,0,7,10,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,2,39
gu2gjx9t,7574.0,4,23,4,1,20,NA,1,0.6,10,0,o4z5lkvb,rfa1,2,1,1,1,39
yxv5u3qc,7580.0,0,6,9,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,1,1,2,47
mq4cekvx,7585.0,4,17,40,1,50,NA,0,0,10,0,o4z5lkvb,rfa1,2,2,1,2,27
a3sw25ad,7592.0,0,19,16,NA,NA,NA,0,2.4,10,0,o4z5lkvb,rfa1,2,2,1,1,34
pbj5th9m,7594.0,4,43,1,0,NA,NA,0,0.15,10,0,o4z5lkvb,rfa1,2,0,1,2,47
9fmxruc5,7611.0,4,39,7,0,NA,NA,0,1.05,10,0,o4z5lkvb,rfa1,2,1,1,2,48
fu8520wk,7619.0,0,16,31,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,2,31
157suqko,7622.0,4,48,40,1,45,NA,0,6,10,0,o4z5lkvb,rfa1,1,0,1,2,33
b91vct3m,7635.0,4,18,6,1,7,NA,0,0.9,10,0,o4z5lkvb,rfa1,1,0,1,1,53
ir4adp7n,7645.0,0,48,1,NA,NA,NA,0,0.15,10,0,o4z5lkvb,rfa1,1,0,1,1,52
rdvl8ym7,7652.0,4,18,13,0,NA,NA,0,1.95,10,0,o4z5lkvb,rfa1,5,1,1,2,57
0k5uiqlk,7672.0,4,43,24,1,27,NA,0,3.6,10,0,o4z5lkvb,rfa1,2,0,1,2,61
lcvby94t,7685.0,4,26,48,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,52
ug3uxof1,7693.0,0,28,5,NA,NA,NA,0,0.75,10,0,o4z5lkvb,rfa1,2,1,1,1,38
y4s24wcy,7708.0,0,58,17,NA,NA,NA,0,2.55,10,0,o4z5lkvb,rfa1,2,0,1,2,49
m7n7th72,7714.0,4,62,15,1,20,NA,0,2.25,10,0,o4z5lkvb,rfa1,2,0,1,2,44
lj2szrca,7718.0,0,25,10,NA,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,1,1,1,1,45
4x5yul08,7725.0,0,42,35,NA,NA,NA,0,5.25,10,0,o4z5lkvb,rfa1,3,0,1,1,77
a1up4poq,7734.0,0,60,4,NA,NA,NA,0,0.6,10,0,o4z5lkvb,rfa1,2,0,1,1,40
mlwxqj1r,7737.0,4,61,10,0,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,2,0,1,1,53
jvcdhe6c,7745.0,0,4,10,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,2,59
id7zx91f,7755.0,4,33,6,1,50,NA,0,0.9,10,0,o4z5lkvb,rfa1,2,0,1,2,23
jmb7bgdi,7765.0,0,55,7,NA,NA,NA,0,1.05,10,0,o4z5lkvb,rfa1,2,1,1,2,46
dmnn1mmh,7776.0,0,62,15,NA,NA,NA,0,2.25,10,0,o4z5lkvb,rfa1,2,1,1,2,32
u81n5s57,7772.0,4,59,15,0,NA,NA,0,2.25,10,0,o4z5lkvb,rfa1,5,0,1,1,33
fs7m7sfx,7784.0,0,53,8,NA,NA,NA,0,1.2,10,0,o4z5lkvb,rfa1,3,0,1,1,60
wldps0kb,7791.0,4,11,9,0,NA,NA,0,1.35,10,0,o4z5lkvb,rfa1,1,0,1,1,59
nacijhhh,7793.0,0,45,15,NA,NA,NA,0,2.25,10,0,o4z5lkvb,rfa1,2,2,1,1,22
6c1ywxkx,7804.0,4,5,7,1,21,NA,0,0,10,0,o4z5lkvb,rfa1,5,0,1,2,55
ziozjso0,7805.0,0,3,10,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,2,33
29tdu8fe,7807.0,0,55,18,NA,NA,NA,0,2.7,10,0,o4z5lkvb,rfa1,1,0,1,1,60
mcvcwssn,7824.0,0,13,16,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,1,1,2,37
b5ec0it0,7825.0,4,32,20,0,NA,NA,0,3,10,0,o4z5lkvb,rfa1,3,0,1,1,68
mkrv2dgo,7834.0,0,34,39,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,53
535pu8al,7845.0,4,35,10,0,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,1,0,1,2,33
ffbiv2sg,7850.0,0,35,15,NA,NA,NA,0,2.25,10,0,o4z5lkvb,rfa1,3,0,1,2,70
jigq71h3,7858.0,4,25,46,1,45,NA,0,0,10,0,o4z5lkvb,rfa1,2,2,1,2,43
qalf2q33,7864.0,0,27,10,NA,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,2,0,1,1,23
zu0mlh0w,7873.0,4,46,8,0,NA,NA,0,1.2,10,0,o4z5lkvb,rfa1,2,0,1,1,35
m5p1rcnu,7890.0,0,36,15,NA,NA,NA,0,2.25,10,0,o4z5lkvb,rfa1,2,0,1,2,34
zadgwfb3,7895.0,4,40,12,0,NA,NA,0,1.8,10,0,o4z5lkvb,rfa1,2,0,1,2,37
mxb327d5,7903.0,4,52,60,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,2,35
sz4lllxr,7917.0,0,8,30,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,3,0,1,1,59
rnrdu43a,7928.0,0,48,22,NA,NA,NA,0,3.3,10,0,o4z5lkvb,rfa1,5,0,1,2,40
x8hzsjjl,7933.0,4,58,25,0,NA,NA,0,3.75,10,0,o4z5lkvb,rfa1,2,0,1,2,38
5puo2uhf,7942.0,0,3,64,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,1,1,2,36
h2kfxf9s,7947.0,4,17,36,1,45,NA,1,0,10,0,o4z5lkvb,rfa1,1,1,1,1,56
riqdfvl0,7956.0,0,4,5,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,3,1,1,1,63
bofk11we,7953.0,4,37,29,0,NA,NA,0,4.35,10,0,o4z5lkvb,rfa1,3,0,1,2,60
oswmjw9z,7965.0,0,60,20,NA,NA,NA,0,3,10,0,o4z5lkvb,rfa1,1,0,1,1,54
4gx77xeh,7968.0,0,45,11,NA,NA,NA,0,1.65,10,0,o4z5lkvb,rfa1,3,0,1,2,72
zo8ku7eo,7978.0,4,56,10,0,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,1,0,1,2,54
gvdsaax5,7974.0,0,23,1,NA,NA,NA,0,0.15,10,0,o4z5lkvb,rfa1,1,0,1,2,49
998jh6uc,7988.0,4,31,6,0,NA,NA,0,0.9,10,0,o4z5lkvb,rfa1,1,0,1,1,55
uf98r7ip,7992.0,0,16,32,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,1,1,2,51
cv2nurxy,7996.0,0,8,1,NA,NA,NA,0,0.15,10,0,o4z5lkvb,rfa1,5,0,1,1,58
agghcc33,7995.0,4,44,1,1,20,NA,0,0.15,10,0,o4z5lkvb,rfa1,2,1,1,1,59
5kpuat5p,7842.0,0,38,13,NA,NA,NA,0,1.95,10,0,o4z5lkvb,rfa1,2,1,1,1,25
zszsv8a5,8003.0,0,22,48,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,48
liel8p3e,8014.0,4,19,15,0,NA,NA,0,2.25,10,0,o4z5lkvb,rfa1,2,0,1,2,32
04k2a064,8006.0,0,58,9,NA,NA,NA,0,1.35,10,0,o4z5lkvb,rfa1,2,1,1,2,40
80cird8u,8027.0,0,48,20,NA,NA,NA,0,3,10,0,o4z5lkvb,rfa1,2,1,1,2,47
c5mwnqo2,8038.0,4,50,12,1,30,NA,1,1.8,10,0,o4z5lkvb,rfa1,1,0,1,2,32
cohj754z,8041.0,0,5,28,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,42
7zcs9c0i,8050.0,4,24,10,1,35,NA,0,1.5,10,0,o4z5lkvb,rfa1,2,0,1,2,52
h2gmip2h,8057.0,0,61,64,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,1,1,2,24
q9otui3w,8058.0,0,53,1,NA,NA,NA,0,0.15,10,0,o4z5lkvb,rfa1,2,0,1,2,55
u2x6htr1,8063.0,4,35,10,0,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,2,0,1,2,50
9jok9myy,8076.0,4,57,31,0,NA,NA,0,4.65,10,0,o4z5lkvb,rfa1,1,0,1,1,39
ovg1ots5,8078.0,0,38,4,NA,NA,NA,0,0.6,10,0,o4z5lkvb,rfa1,3,0,1,2,70
rclg35hf,8087.0,4,57,29,0,NA,NA,0,4.35,10,0,o4z5lkvb,rfa1,2,0,1,1,36
ivoyxgnf,8091.0,0,8,5,NA,NA,NA,0,0.75,10,0,o4z5lkvb,rfa1,1,0,1,2,41
c3ulr75y,8093.0,0,51,14,NA,NA,NA,0,2.1,10,0,o4z5lkvb,rfa1,3,0,1,1,72
tbk1dlk6,8100.0,4,39,25,1,55,NA,0,3.75,10,0,o4z5lkvb,rfa1,1,0,1,1,43
23ir182p,8109.0,0,3,29,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,2,42
j04lcv9d,8099.0,4,31,15,1,50,NA,0,2.25,10,0,o4z5lkvb,rfa1,2,0,1,2,35
3b285tpj,8123.0,0,64,7,NA,NA,NA,0,1.05,10,0,o4z5lkvb,rfa1,2,0,1,1,63
ltkj3cru,8127.0,4,14,16,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,54
ufn5wtah,8139.0,0,24,1,NA,NA,NA,0,0.15,10,0,o4z5lkvb,rfa1,2,0,1,2,55
a7ct9zun,8143.0,4,63,40,1,45,NA,1,6,10,0,o4z5lkvb,rfa1,1,2,1,1,45
b5sug5qb,8157.0,0,20,5,NA,NA,NA,0,0.75,10,0,o4z5lkvb,rfa1,1,0,1,1,53
f7jf7dcp,8172.0,4,48,1,1,3,NA,1,0.15,10,0,o4z5lkvb,rfa1,1,0,1,2,65
0rzxg838,8181.0,4,2,7,1,20,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,1,56
3d7jeok8,8191.0,0,37,20,NA,NA,NA,0,3,10,0,o4z5lkvb,rfa1,1,0,1,1,41
zuvrvond,8198.0,4,29,50,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,44
udxv2ulc,8193.0,0,9,35,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,1,35
3qkyc5bd,8209.0,4,51,10,1,32,NA,0,1.5,10,0,o4z5lkvb,rfa1,1,0,1,2,42
trtqirbn,8216.0,0,44,14,NA,NA,NA,0,2.1,10,0,o4z5lkvb,rfa1,2,0,1,1,47
wbw1l5ej,8223.0,0,30,23,NA,NA,NA,0,3.45,10,0,o4z5lkvb,rfa1,3,0,1,1,82
7chk5bnw,8232.0,4,28,29,1,30,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,2,63
b6h9zq0b,8255.0,0,35,32,NA,NA,NA,0,4.8,10,0,o4z5lkvb,rfa1,2,0,1,1,45
q5hugrkx,8258.0,4,49,64,1,32,NA,0,0,10,0,o4z5lkvb,rfa1,3,0,1,2,62
4cs4345a,8269.0,4,50,8,1,45,NA,1,1.2,10,0,o4z5lkvb,rfa1,2,0,1,2,40
c6op68r4,8272.0,0,61,17,NA,NA,NA,0,2.55,10,0,o4z5lkvb,rfa1,2,0,1,1,64
8mecwudk,8281.0,0,39,7,NA,NA,NA,0,1.05,10,0,o4z5lkvb,rfa1,2,0,1,1,53
yfvvgwuz,8290.0,4,53,5,1,40,NA,0,0.75,10,0,o4z5lkvb,rfa1,2,0,1,1,32
p1o0kl0b,8296.0,0,13,51,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,2,1,2,43
2cpucbp3,8304.0,0,35,18,NA,NA,NA,0,2.7,10,0,o4z5lkvb,rfa1,2,0,1,2,60
uiz6y109,8315.0,4,11,6,0,NA,NA,0,0.9,10,0,o4z5lkvb,rfa1,3,0,1,1,67
kuw85a6d,8324.0,4,57,4,1,4,NA,0,0.6,10,0,o4z5lkvb,rfa1,1,0,1,2,36
e4mce4w3,8330.0,0,4,6,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,3,0,1,1,61
760op124,8354.0,4,51,25,0,NA,NA,0,3.75,10,0,o4z5lkvb,rfa1,2,0,1,1,38
hmyjmz5p,8362.0,0,10,13,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,1,1,1,27
aybufi6r,8370.0,4,36,21,0,NA,NA,0,3.15,10,0,o4z5lkvb,rfa1,1,0,1,1,50
r9xfpne3,8365.0,0,35,12,NA,NA,NA,0,1.8,10,0,o4z5lkvb,rfa1,3,0,1,2,62
xbmslkc3,8378.0,0,24,50,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,1,37
99p9wrxq,8379.0,0,26,30,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,2,0,1,1,44
gpw1ecu9,8382.0,0,39,10,NA,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,1,0,1,1,56
e5frw9ds,8389.0,0,39,10,NA,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,3,0,1,1,73
f2vudp3l,8419.0,0,37,45,NA,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,51
mhipjxj2,8426.0,4,9,49,0,NA,NA,0,0,10,0,o4z5lkvb,rfa1,1,0,1,1,45
zngdu6er,8429.0,0,22,3,NA,NA,NA,0,0.45,10,0,o4z5lkvb,rfa1,1,0,1,1,44
7aupehpv,8424.0,0,48,12,NA,NA,NA,0,1.8,10,0,o4z5lkvb,rfa1,2,0,1,2,24
k3svgofr,8491.0,4,15,10,0,NA,NA,0,1.5,10,0,o4z5lkvb,rfa1,2,1,1,2,24
aetm65zg,984.0,4,51,5,NA,NA,NA,0,0.75,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
enbx3v8g,1169.0,0,45,50,NA,NA,NA,0,0,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
s57h8jvk,1283.0,4,31,8,NA,NA,NA,0,1.2,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
u7bvg5xh,1798.0,4,42,32,NA,NA,NA,0,4.8,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
ja2q7298,2161.0,0,18,64,NA,NA,NA,0,0,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
xej3gj99,2510.0,4,52,50,NA,NA,NA,0,7.5,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
w5ewok96,2664.0,0,41,42,NA,NA,NA,0,0,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
a2l685k7,2786.0,4,51,64,NA,NA,NA,0,0,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
1f095v07,2818.0,0,46,31,NA,NA,NA,0,4.65,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
ahel63a2,2962.0,0,31,55,NA,NA,NA,0,0,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
u7y40mdz,3883.0,4,56,32,NA,NA,NA,0,4.8,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
w9cbu05l,4023.0,0,57,10,NA,NA,NA,0,1.5,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
z7ojtwg3,4156.0,4,15,60,NA,NA,NA,0,0,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
bwh07vkq,4487.0,4,50,20,NA,NA,NA,0,3,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
b94gnukg,4895.0,4,31,7,NA,NA,NA,0,1.05,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
odxou7kv,5138.0,0,4,9,NA,NA,NA,0,0,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
38yud2jo,5323.0,4,40,64,NA,NA,NA,0,0,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
71hy27vj,5674.0,4,53,5,NA,NA,NA,0,0.75,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
jkce5hz3,5794.0,0,52,24,NA,NA,NA,0,3.6,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
tu2w1r94,6056.0,4,63,5,NA,NA,NA,0,0.75,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
8ox547od,6267.0,0,6,3,NA,NA,NA,0,0.45,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
o7cimngj,6351.0,4,33,15,NA,NA,NA,0,2.25,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
qtgig2vr,6536.0,0,10,3,NA,NA,NA,0,0.45,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
zbs1gjrw,6763.0,4,60,53,NA,NA,NA,0,7.95,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
qogvtmvc,7007.0,0,45,10,NA,NA,NA,0,1.5,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
m858c7kf,7079.0,4,39,15,NA,NA,NA,0,2.25,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
v3s1xkkm,7353.0,4,21,18,NA,NA,NA,0,2.7,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
h3143pd6,7524.0,0,21,40,NA,NA,NA,0,0,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
5crltboj,8150.0,0,21,25,NA,NA,NA,0,0,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
lk95vq8o,8530.0,4,37,30,NA,NA,NA,0,4.5,1,2,eyvknbqm,rfo1,NA,NA,NA,NA,NA
